userID,recommended_itemIDs
3095, 318 2762 2858 858 593 912 1148 260 1197 1198
3103, 608 858 2858 593 1213 318 2762 2028 1617 1193
3109, 2762 318 858 2858 593 608 260 2028 1617 2396
3117, 2762 318 2858 593 858 2028 260 1198 919 608
3135, 2762 318 260 1198 2028 1196 593 2858 1197 858
3139, 858 750 912 260 608 1198 908 923 1193 904
3141, 318 858 2762 593 260 1198 608 1617 1196 1193
3143, 2762 593 318 2028 260 1198 2858 858 589 1196
3147, 260 2762 1198 318 2028 1196 593 858 1197 1270
3157, 1198 858 318 2028 593 1197 919 912 541 1240
3169, 318 593 2762 2028 2858 608 858 1193 1198 2324
3171, 750 1198 912 541 908 923 919 904 1136 1219
3179, 2762 318 593 260 2858 2028 1198 858 1196 457
3185, 260 1198 2762 858 1196 1214 1240 593 589 318
3199, 318 2762 1198 2028 593 1196 2858 2396 1197 919
3203, 2762 318 2858 608 2396 1198 260 1197 858 2324
3215, 318 2762 260 1198 593 2028 858 1196 2858 1197
3217, 318 2762 593 858 2028 608 2396 1193 260 1617
3237, 608 2858 318 593 858 2762 2028 1213 1617 1193
3239, 2858 318 858 912 2997 2762 260 593 608 1197
3243, 318 2858 2762 593 858 608 2028 2396 2324 1193
3245, 260 1198 2762 2028 318 593 858 589 1240 1197
3269, 260 1196 1136 750 1198 1197 1148 924 919 913
3281, 1198 260 318 1196 593 457 1197 589 1291 1270
3287, 593 2858 2028 2396 3147 3408 457 1198 260 858
3297, 858 608 912 2858 750 1193 318 593 923 919
3299, 1198 608 750 2858 1617 541 1193 1208 318 1214
3309, 2762 318 593 2858 260 1198 1196 3147 1197 457
3313, 260 1198 2762 2028 318 1196 593 858 589 457
3317, 260 1198 2762 1196 318 593 858 2028 2858 1197
3319, 2762 318 1148 2858 2396 3408 260 2324 919 2028
3321, 318 2762 2858 858 593 260 2028 1198 608 2396
3335, 2762 318 593 2858 260 2028 1198 2396 1197 1196
3337, 318 2762 2858 2396 3408 593 2336 2324 1148 1197
3343, 2858 318 2762 858 1197 608 1148 593 2997 1193
3353, 2762 318 2858 593 2028 260 1198 1197 2396 1196
3355, 2028 260 589 1198 593 858 318 457 1196 1240
3357, 260 2762 1198 1196 318 2858 593 858 2028 1197
3359, 858 2762 1214 593 541 2858 924 1982 1219 318
3373, 318 2762 2028 593 1198 2858 457 1197 260 3147
3377, 589 1240 1200 2028 1214 2762 858 593 1387 541
3383, 858 608 2858 1252 750 912 1193 2997 923 1617
3385, 858 750 1198 908 923 608 904 541 1196 593
3401, 318 2858 593 2396 2028 858 608 1617 1193 1197
3403, 2762 318 260 2858 1198 1196 593 2028 1197 858
3441, 2762 318 593 2028 2858 457 2396 1198 3408 260
3447, 2762 318 2028 593 2858 3147 457 1198 260 3753
3457, 2762 318 593 2858 260 2028 1198 858 1196 608
3469, 2762 318 2858 593 2028 260 1198 3147 1197 2396
3473, 2762 589 733 3753 2028 780 2706 260 593 3147
3479, 608 318 858 1193 912 1617 593 2762 1148 1213
3485, 858 912 260 750 1198 1196 2858 541 593 608
3489, 318 2858 3408 593 2028 3147 2336 2908 3753 2706
3495, 858 260 912 541 1196 919 913 1136 1219 1278
3501, 318 2762 2858 858 260 593 1198 2028 1196 1617
3505, 858 593 2858 2028 1213 2762 318 1617 1193 1198
3507, 858 2858 608 260 593 318 1198 2762 541 750
3517, 2762 318 3147 2706 780 3408 2028 260 1580 1198
3527, 3753 2762 1917 2706 2881 3147 316 1580 1527 2694
3529, 2762 318 2858 593 3408 2396 858 608 260 1197
3533, 2858 858 318 2762 593 2997 608 1193 260 1198
3539, 2762 318 2858 2028 593 260 1198 589 1196 457
3541, 260 2762 1198 593 2028 858 318 2858 589 608
3547, 2762 318 2858 260 593 858 1198 2028 1196 1197
3549, 750 608 260 912 1198 1193 2858 924 1617 1252
3551, 2762 318 2858 2028 3147 457 589 2706 733 1198
3577, 318 2762 2396 593 2324 2997 2336 3408 1148 1197
3583, 2762 318 260 593 2396 1198 3408 2028 858 1197
3595, 858 260 318 2858 1198 608 593 2762 912 1193
3597, 858 608 750 2858 912 1193 923 1213 1252 541
3599, 260 1198 1196 2028 593 318 2762 589 1214 1200
3603, 2858 858 593 318 608 2028 1213 260 1617 912
3605, 2762 318 2028 260 589 1198 593 1196 2858 457
3609, 2858 858 593 2997 608 2762 1617 1198 1196 1193
3615, 318 2762 1198 260 2028 593 858 1196 2858 1197
3623, 2858 2762 318 593 260 858 2997 1196 1198 2028
3635, 1198 260 2762 2028 1196 318 593 858 589 2858
3639, 1198 260 318 2762 1197 1291 589 593 858 2716
3641, 858 260 1198 750 1196 1136 912 541 2858 318
3643, 858 2858 318 608 260 1198 593 1193 1617 1196
3649, 2762 318 2858 3408 2028 2396 3147 2324 3753 457
3653, 318 2762 593 2028 260 1198 2858 858 2396 1197
3655, 2762 318 2858 593 2028 858 608 1617 2396 1198
3661, 318 2028 2858 858 1198 260 608 1196 457 1193
3663, 2858 2762 318 593 858 2396 260 608 2028 912
3671, 2858 318 858 608 2762 1617 1213 2028 2997 912
3673, 318 593 608 1213 2997 1193 2599 1358 1089 2692
3689, 318 2762 2858 2324 593 265 1148 2336 3408 2396
3691, 260 858 1198 1136 1196 919 750 1278 912 1197
3695, 2762 2858 318 593 858 260 2028 1198 608 1196
3703, 858 593 260 2858 1198 2028 2762 318 608 1196
3705, 858 318 2858 260 593 1198 608 1196 1193 1617
3707, 318 2762 2858 2028 260 1198 1197 608 1617 1196
3719, 858 1198 260 1196 318 593 1136 1197 608 1617
3721, 2762 2028 858 1196 593 1197 919 912 1270 589
3725, 858 912 923 908 904 1252 608 1193 1207 1247
3729, 318 2858 593 2396 2028 3408 858 2324 260 1197
3735, 2762 318 858 593 2858 260 2028 1198 608 919
3737, 2762 318 919 2396 2858 593 260 858 1198 1148
3741, 260 318 1196 593 1136 2858 608 1193 2028 1617
3753, 2762 318 593 858 608 260 2396 2028 1198 1617
3757, 2762 260 593 2028 2858 1196 1197 919 2396 457
3761, 2762 318 2028 593 1197 3408 260 2396 3147 1198
3763, 2762 260 919 858 1148 1197 318 1198 593 1196
3765, 2762 318 260 858 919 912 2396 593 1197 2858
3769, 260 1198 858 1196 318 2028 593 1197 2858 541
3775, 260 1198 318 1196 858 2028 2762 593 1197 2858
3779, 593 2028 318 2762 1198 2858 608 1214 457 1240
3797, 912 858 919 750 913 910 1252 1207 1198 1219
3799, 2762 318 2858 593 858 2028 260 608 1198 457
3803, 2028 260 1198 318 1196 858 2762 589 457 1197
3811, 318 2762 260 2858 1198 858 593 2028 1196 1197
3817, 2028 2762 1198 593 589 858 260 457 1196 1213
3819, 2762 318 2858 593 2028 260 1198 858 1196 1197
3831, 858 608 908 904 1252 1213 2858 923 1247 750
3839, 1198 260 858 2762 593 457 1196 1197 1234 1387
3845, 2762 318 2858 593 2028 1198 858 1196 1197 2396
3853, 2762 318 593 2028 2858 260 1198 1196 2396 858
3855, 2762 318 2028 2858 3147 1198 457 260 858 589
3857, 2762 318 2858 3408 593 2396 2908 2692 1148 1197
3861, 260 858 1198 1196 1136 1197 318 750 593 541
3867, 858 593 318 608 2028 1198 260 1617 1213 1193
3869, 2762 3408 318 3753 2336 2501 2125 2858 539 593
3871, 858 260 1198 318 593 2762 2858 2028 1196 608
3883, 858 2858 318 2762 912 593 260 608 1198 1193
3887, 318 2762 2858 1148 2396 593 1197 260 2324 858
3901, 2762 318 2858 593 2336 3753 3147 2028 2501 2125
3911, 2762 318 593 2028 1198 260 2858 858 1197 1196
3921, 858 260 593 2028 1196 2858 608 1197 1617 2762
3939, 858 2858 260 912 608 2762 318 593 1198 1193
3941, 2762 2858 318 260 593 2396 912 858 1148 1197
3943, 858 912 608 593 2762 318 1213 1193 2997 750
3945, 2762 318 2858 593 858 260 2396 2028 1198 1197
3947, 858 608 2858 2762 750 593 318 908 541 1193
3953, 858 260 1198 608 750 1196 593 912 1136 1193
3967, 1198 318 1196 858 2028 2762 593 1197 1270 919
3975, 912 919 608 2858 2396 908 858 1193 1207 2324
3977, 858 2858 260 2762 1198 318 593 608 1617 1196
3981, 318 2762 858 2858 260 1198 2028 608 1196 1197
3987, 260 858 1198 318 1196 593 2762 2858 1197 608
3991, 260 1196 2028 858 318 593 2762 1240 589 1387
4001, 318 593 858 260 2028 1198 608 1617 1213 1193
4017, 318 2858 593 2028 858 260 1198 2396 457 3408
4019, 593 2028 858 260 1213 1617 589 2762 1214 1387
4025, 260 1198 1196 858 318 2028 2762 593 1197 2858
4035, 912 913 904 919 923 910 1148 858 750 903
4037, 318 2762 593 1198 260 2028 858 2858 1196 1197
4043, 2762 318 2858 593 260 858 2028 1198 1196 1197
4055, 2762 318 260 1198 593 1196 2858 1197 858 2028
4061, 2858 858 2762 318 260 593 1198 912 608 2997
4063, 318 1198 260 2028 2762 593 858 1196 1197 2858
4065, 858 260 1198 318 593 608 2028 2858 2762 1196
4087, 858 260 1198 1196 318 2858 608 593 750 1617
4093, 858 608 750 2858 260 1213 912 1198 593 1617
4101, 858 593 318 1198 260 2028 2762 1196 1213 1617
4129, 858 260 2858 593 318 1196 2028 608 2762 1617
4131, 2762 318 260 593 2028 1198 2858 1196 1197 858
4137, 318 2762 858 593 1198 2028 2858 1197 919 608
4145, 2396 2762 1148 920 2324 1197 1207 858 260 1035
4147, 2762 318 593 2028 260 1198 858 457 589 1196
4149, 318 2762 2858 593 260 858 1198 2028 1197 1196
4151, 318 593 858 608 260 1617 1193 1197 2396 1198
4153, 318 2858 2762 593 2028 858 2997 1198 260 1213
4155, 2762 318 2858 593 2396 3408 2324 260 1198 858
4161, 318 260 858 1198 2858 593 1196 608 2028 1197
4165, 318 593 2762 1198 858 2858 1196 608 457 1213
4171, 2762 318 2858 593 2028 2396 260 1197 1198 3147
4181, 2762 1198 318 2028 593 1196 1270 457 1197 589
4185, 2858 318 2762 2997 593 608 858 1617 2959 1213
4189, 318 2762 2858 593 2028 2396 858 260 608 1198
4191, 260 1198 1196 318 2858 593 608 2028 1617 1197
4193, 318 2858 593 3408 2028 2396 3753 457 2336 539
4197, 318 858 593 2028 2762 1198 260 608 1617 1213
4199, 318 2396 3408 539 2324 2858 593 1197 3753 2028
4201, 858 593 2858 260 318 2762 608 1198 2028 541
4203, 608 858 318 593 1193 1213 2028 1617 2858 1207
4217, 858 924 541 2762 1219 1214 593 1198 2858 1196
4223, 318 2762 260 1198 2028 593 858 1197 1196 2858
4237, 2762 858 318 593 2858 2028 260 608 1617 1193
4239, 318 2858 2028 858 260 608 1196 589 1197 1617
4243, 858 912 260 318 1198 593 1193 750 919 2762
4249, 2762 318 2858 593 2028 3408 2396 260 3147 1197
4251, 318 593 858 2762 2858 2028 608 1198 260 1193
4253, 1198 1196 318 858 1197 2762 593 2028 2858 1136
4263, 2762 318 593 2028 2858 858 608 457 1198 2396
4271, 318 3408 3147 3753 2028 593 2396 2125 2858 2706
4275, 2762 318 260 1198 593 2028 2858 1196 858 1197
4297, 2762 318 593 260 2028 1198 858 1196 1197 589
4299, 858 260 1198 1196 750 541 593 1214 608 1136
4301, 2762 318 593 2028 2858 260 858 1198 2396 457
4305, 260 1196 1198 1197 318 2858 1136 2762 593 858
4307, 858 260 1198 593 318 1196 2028 2762 608 2858
4309, 2762 3408 318 2858 593 2336 2396 260 1580 2125
4317, 2762 2858 593 2028 858 2396 608 3408 260 457
4321, 2858 2762 912 318 858 908 608 593 919 2396
4339, 2762 318 2396 2858 593 260 858 2028 1198 912
4341, 858 750 912 923 908 608 904 1252 541 260
4345, 2858 318 2762 593 2396 858 1193 2997 2692 2336
4359, 260 318 1196 1197 2028 2762 593 1291 2716 1270
4363, 2762 318 2858 593 2028 260 2396 858 1197 1198
4371, 2028 1198 260 318 2762 593 589 1240 1197 457
4387, 260 1198 858 1196 593 318 1197 2762 750 1136
4397, 318 2858 2762 2396 593 608 858 2028 1193 260
4399, 318 2762 2028 1198 260 593 1197 1196 858 2858
4429, 858 318 2028 608 1198 260 2858 1213 1617 2762
4431, 318 2762 2858 593 260 858 1198 2028 1196 1197
4433, 2762 318 593 2028 2396 858 260 1198 1197 608
4439, 318 593 2028 2858 858 1198 260 3147 608 589
4459, 318 2762 3408 2858 2396 2324 3147 539 593 2028
4461, 912 2396 858 908 2858 318 2762 1207 904 260
4477, 260 318 1198 2762 593 858 2028 1197 608 1617
4481, 260 858 1198 912 2762 318 919 1196 1197 593
4487, 858 750 912 923 260 1198 1193 1136 1617 1252
4495, 318 260 2762 1198 1197 919 858 2858 912 2396
4499, 858 260 318 1198 593 2858 1196 2028 608 1213
4515, 260 2762 1198 1196 858 2028 919 2858 1136 1148
4523, 318 2028 1198 260 1196 589 593 3147 1197 457
4529, 1198 260 318 2762 1196 593 1197 858 589 1270
4531, 318 2858 593 858 2028 2396 1193 608 1197 1617
4539, 2762 260 318 1198 1196 1197 2028 593 2858 858
4543, 2762 318 260 1198 593 858 2858 2028 1196 1197
4549, 318 2028 858 593 2762 260 2858 1198 608 1196
4551, 2858 858 260 318 608 1193 2762 1196 1198 541
4559, 2762 3408 318 2908 2858 2336 2501 265 593 3083
4565, 2762 318 3408 593 2396 2336 2028 3147 1197 260
4567, 1198 858 1196 318 593 2028 1197 2858 2762 750
4569, 2762 318 3408 2858 2396 2336 593 539 3147 2324
4571, 260 1198 858 1196 1197 1136 318 912 2858 593
4575, 608 858 1252 2858 923 1247 111 1219 908 904
4585, 750 260 923 908 904 913 541 1252 919 1219
4589, 318 2762 593 260 2858 2028 1198 858 1196 1197
4593, 260 858 1198 1196 318 593 2028 2858 750 912
4603, 2762 318 2028 1198 260 593 1196 858 2858 457
4605, 1198 260 858 2028 593 318 2762 1196 2858 1197
4611, 858 260 912 1198 750 908 1196 923 919 904
4613, 318 2762 2858 2396 593 1197 2028 260 2997 2324
4623, 2762 318 260 1198 2028 593 1196 858 1197 2858
4625, 260 858 1198 1196 318 593 2028 750 2858 912
4635, 858 318 260 1198 593 2858 2762 2028 1196 608
4647, 260 1198 858 1196 608 318 593 750 1617 1213
4651, 260 1198 2762 1196 318 858 593 2028 2858 1197
4653, 318 593 858 2762 2028 1198 260 608 1213 1617
4655, 318 2762 2028 593 2858 858 260 1198 457 1196
4657, 2858 858 260 318 2997 593 1198 2762 608 912
4659, 260 1198 858 2028 1196 593 2762 318 1214 1387
4665, 2762 318 2858 593 2028 260 858 1198 1196 1197
4667, 2762 318 2396 2858 593 2028 1197 1198 260 457
4669, 260 858 912 2762 1196 2858 318 593 541 919
4675, 858 260 1198 608 318 593 2028 1196 1617 2858
4677, 2762 2858 318 858 260 593 1198 2028 912 2396
4679, 2762 593 858 2028 2858 260 1198 608 1617 1196
4687, 2762 318 2858 2028 593 3753 3147 2706 3408 457
4701, 318 2858 608 858 1193 2028 1617 2762 1198 2997
4705, 318 2762 2028 858 260 1198 2858 1196 2396 1197
4717, 858 260 2858 318 2762 912 1198 919 593 608
4721, 2762 318 3408 2501 3147 2125 3753 539 2336 2858
4727, 858 260 1198 593 318 1196 2858 2762 2028 541
4729, 858 260 1198 1196 750 593 912 541 2028 318
4731, 2762 318 593 2858 858 1198 260 608 457 1617
4733, 260 1198 858 2028 1196 593 2762 1240 589 1270
4735, 318 2762 2396 858 593 260 2028 1193 919 608
4739, 260 858 1198 1196 912 750 541 1214 919 593
4749, 2762 318 2858 593 2396 2028 3408 260 1197 1148
4757, 2762 318 3408 2858 2396 2336 593 1148 2125 3147
4767, 2762 2858 593 2028 858 260 1198 1196 608 1197
4771, 2762 318 2028 593 260 1198 2858 1197 2396 457
4773, 318 1198 260 858 593 2028 2762 1196 1197 608
4775, 2762 318 593 2858 3408 3753 3147 2396 457 2324
4777, 858 2858 260 1198 608 2997 318 1196 593 1617
4781, 2762 318 593 2028 2396 608 1198 3408 3147 457
4783, 2762 318 593 2028 260 1198 3753 2858 457 3147
4791, 858 318 593 260 1198 2858 2028 2762 1617 1196
4793, 858 260 608 1198 593 318 750 2858 912 1193
4795, 2762 318 858 593 2858 608 919 912 2396 260
4811, 593 2858 2028 1198 2396 260 608 1617 2324 1196
4815, 2762 3408 318 2396 2125 539 3753 2336 1035 2858
4821, 260 2028 318 593 2762 1196 919 1197 457 1387
4827, 2762 260 2858 1198 1196 1197 593 2028 2396 1270
4847, 2762 2858 593 1197 2396 2324 1198 260 3147 858
4849, 2762 1198 318 260 2028 593 1196 858 2858 1197
4855, 2762 318 260 1198 2028 593 919 858 1197 1196
4859, 318 2762 2858 260 593 1197 1198 2028 858 1196
4873, 260 1198 1197 2762 318 912 1148 858 2858 1136
4877, 2762 318 260 2028 1198 593 1196 2858 858 1197
4879, 2762 260 318 1198 593 858 2858 1196 2028 1197
4891, 2762 2858 318 260 1196 608 1240 1200 1617 1197
4893, 1198 260 858 1196 2028 593 318 1214 1213 608
4897, 260 1198 858 318 1196 2028 593 2762 1197 2858
4901, 2762 318 260 1198 858 593 2028 1196 919 2858
4911, 318 608 593 2858 2028 858 2396 2324 1617 1213
4913, 1198 260 2028 2762 593 1196 589 318 1214 858
4915, 2762 318 3753 3147 260 2028 3408 1198 1580 780
4919, 2762 260 1198 318 2028 593 858 1196 2858 1197
4925, 318 1198 260 2762 2028 593 858 1196 1197 2858
4927, 858 260 318 1198 593 608 2762 1196 2028 1197
4933, 2762 318 2858 593 3408 260 2028 2396 1198 1197
4935, 2762 318 2858 593 2028 3408 260 1197 3147 1198
4937, 318 2762 2858 858 593 260 2028 608 2396 1617
4943, 858 318 1198 608 260 1213 1617 1196 589 1193
4947, 858 260 1198 608 2858 593 750 1196 318 541
4955, 858 318 593 2028 1198 2762 608 260 2858 1304
4961, 260 858 1198 593 318 2762 1196 2028 608 912
4965, 260 1198 858 1196 919 2762 1197 318 2028 912
4967, 2762 2028 1198 457 260 593 589 1270 3147 1097
4969, 318 2762 2028 593 2858 1198 260 3147 2396 858
4971, 2858 318 2762 2396 2997 2908 858 608 2336 2599
4975, 260 858 318 1198 2762 2858 593 2028 912 1196
4981, 2028 858 593 260 318 1196 589 1214 2762 1240
4995, 858 750 608 1208 1198 260 541 912 1214 924
5001, 318 2762 858 1198 1197 593 2028 1148 2396 919
5013, 2858 858 608 912 908 1193 923 904 2762 318
5021, 2762 318 2858 593 2028 260 2396 858 1198 1197
5027, 858 260 1198 318 2858 593 912 608 750 1193
5029, 2762 318 2858 593 260 858 1197 1198 2028 1148
5031, 2762 318 2858 593 3408 2396 2028 3147 2336 1197
5033, 318 260 858 1198 2028 593 2762 1196 2858 1197
5037, 2762 318 260 1198 2858 1197 593 1196 2028 858
5069, 2858 318 2762 858 2396 593 2324 912 1617 608
5073, 858 919 260 1198 1234 908 904 750 1304 912
5081, 2762 318 2858 2028 593 260 1198 1197 3147 457
5087, 912 750 908 923 1193 904 608 260 919 1252
5093, 2762 2858 318 593 912 1148 2396 919 2997 1193
5099, 858 1198 1196 608 2028 593 318 1193 1136 1213
5101, 318 1198 1197 1196 858 2762 2028 593 2858 1136
5109, 2762 318 919 858 593 920 1148 2858 2028 912
5131, 2762 318 260 1198 593 1196 1197 2858 2396 1270
5133, 260 1198 858 1197 2762 1136 593 2028 912 541
5137, 2762 318 593 2858 858 2028 2396 608 919 260
5145, 1198 858 2028 593 318 1196 2762 608 2858 1617
5149, 2762 2028 318 593 589 1198 457 3147 260 858
5151, 260 1198 2762 318 2028 593 1197 1214 589 858
5153, 260 1198 1196 858 318 2028 2762 593 1197 1270
5163, 318 2762 593 260 2028 1198 858 1197 1196 2396
5167, 2762 318 2858 858 260 593 1198 608 1196 2028
5171, 858 750 912 608 1193 260 2858 593 318 1198
5175, 2762 260 318 1198 593 2028 858 2858 1196 1197
5179, 858 593 608 1198 260 2028 1200 1196 1240 589
5185, 858 260 2858 1198 318 593 1196 912 2762 608
5191, 260 1198 858 1196 593 2028 318 2858 541 1197
5209, 858 541 750 912 1219 1214 1198 1278 1196 919
5213, 858 318 1198 260 593 2028 2858 1196 1193 1617
5215, 2762 2858 318 2908 2336 1148 593 2396 3408 265
5225, 2858 2762 260 318 912 858 1198 593 1196 2396
5227, 858 1198 593 318 608 1196 2028 2858 1617 1193
5231, 260 1198 318 593 2762 2028 1196 608 1193 1617
5241, 2762 318 260 1198 593 2028 1196 2858 858 1197
5243, 318 2762 593 858 2028 2858 1198 260 608 1193
5245, 260 318 1198 2762 2028 858 593 1196 2858 1197
5247, 260 1198 1196 2762 318 858 1197 2028 593 2858
5259, 858 260 1198 318 1196 593 2028 608 1193 1617
5263, 318 2858 858 2762 260 593 1198 2028 1196 1197
5269, 260 858 1198 2762 318 593 2858 2028 1196 608
5277, 858 318 593 2858 260 2762 1198 2028 608 1196
5279, 2762 318 260 2858 858 593 1198 1196 1197 2028
5281, 858 2858 593 318 608 1213 260 2028 1617 589
5285, 858 2762 593 318 1198 260 2858 589 1214 1617
5291, 318 260 2762 1198 593 2028 2858 1197 608 1617
5295, 858 608 2858 593 318 2762 1193 2028 260 1198
5303, 858 318 593 2858 1198 2028 260 608 2762 1196
5307, 858 2858 260 1198 318 1196 2028 608 2762 1617
5321, 1198 260 858 318 1196 593 2028 2762 2858 1197
5325, 318 2762 2028 593 2858 1198 260 858 1196 608
5327, 1198 858 2028 593 1196 318 2762 589 1387 457
5331, 318 858 593 2762 2028 1198 260 608 1617 1193
5335, 858 260 1198 593 2028 318 1197 2858 1193 1387
5345, 318 2858 858 2762 260 593 1198 2028 1196 608
5349, 858 318 260 1198 593 2858 2028 608 1196 1193
5355, 858 260 1198 1196 318 1197 608 593 2858 1193
5357, 858 260 1198 1197 1196 2858 593 750 1136 1193
5359, 858 260 1198 1196 750 912 608 593 1213 541
5373, 260 858 1198 1196 318 2858 593 2762 2028 912
5383, 260 1198 1196 858 318 1197 2762 2028 593 608
5385, 858 2762 260 912 2858 318 919 593 908 1193
5387, 2858 2762 858 260 318 593 1198 1196 2028 2997
5391, 318 2762 858 260 2858 593 1198 2028 1196 608
5395, 2762 2858 318 858 912 260 593 2997 1148 2396
5399, 858 2858 608 1198 260 2028 1617 1193 1213 1196
5409, 858 260 1198 593 2028 318 1196 2858 1617 2762
5419, 858 260 1198 1196 318 593 2858 608 2028 750
5429, 260 1198 858 318 1196 2762 593 2028 1197 2858
5435, 2762 318 260 1198 2028 593 2396 2858 1196 1197
5439, 318 2762 260 1198 593 1197 858 1196 2858 2396
5443, 318 2762 593 2858 2028 260 858 1198 1197 1196
5447, 318 260 858 2858 593 1198 2028 1196 608 1197
5449, 318 858 1198 260 593 2028 2762 1196 2858 608
5451, 858 2762 2858 593 260 1198 1197 2028 608 1193
5453, 858 260 593 608 2028 318 2858 2762 1617 1213
5459, 260 1198 1196 858 2762 2028 318 1197 589 1214
5461, 858 1198 260 1196 593 2858 318 2028 1213 1617
5465, 318 858 2858 593 2762 260 1198 608 1197 912
5471, 2858 318 260 593 608 1198 2762 1193 1617 912
5473, 318 608 2858 858 593 2762 1617 2028 1193 1213
5479, 858 260 1198 2028 593 318 1196 2762 608 589
5483, 858 1198 260 593 1196 2028 318 608 2858 1193
5489, 318 2762 593 1198 858 1197 1196 608 2858 1193
5495, 858 608 260 1198 2028 593 1387 1617 1213 1193
5501, 858 318 593 2858 608 2028 260 1198 2762 1193
5505, 912 260 750 913 923 1198 904 919 1252 1207
5513, 858 1193 260 318 608 1198 2858 750 593 1196
5543, 260 1198 2762 858 318 1196 593 2028 1197 2858
5547, 318 260 1197 1198 1196 2762 858 2858 593 2028
5561, 858 2858 2762 593 608 260 1198 2028 541 1213
5563, 318 2762 260 2858 1197 1198 1196 593 2028 858
5569, 858 1198 260 1196 608 593 750 1197 318 1193
5573, 318 260 858 1196 608 1213 1617 1197 1193 589
5577, 260 858 1198 318 593 1196 2858 2762 608 1193
5595, 260 1198 858 1196 750 2028 1136 608 1197 593
5603, 318 858 260 2858 1198 2762 593 2028 1196 1197
5607, 260 1198 858 2028 2762 593 1196 318 589 1240
5609, 2858 2762 318 912 858 2396 593 2336 2997 1148
5611, 2762 1198 318 858 593 1196 2858 2028 2396 1270
5627, 2762 318 260 1198 2028 593 858 2858 1197 457
5633, 2762 318 2858 919 1198 912 593 1148 1197 858
5635, 2858 858 318 1196 593 260 1198 608 1136 1617
5639, 858 608 750 924 2858 1213 111 912 908 593
5647, 2762 2858 593 1198 2028 1196 858 1197 589 457
5657, 858 260 318 1198 593 2762 608 2028 2858 1196
5659, 858 1198 260 1196 608 2028 593 750 1193 1617
5663, 858 318 2762 260 1198 608 912 2028 1197 1617
5669, 318 2762 2858 593 858 1197 260 2028 1198 1617
5681, 2858 858 318 593 608 260 1213 1617 2028 1196
5697, 858 750 608 260 1193 2858 1198 318 593 908
5703, 260 858 1198 1196 593 2762 2028 318 1214 608
5705, 858 260 1198 1196 318 1193 2858 750 593 1136
5711, 260 1198 858 1196 593 2028 318 608 2858 1213
5727, 260 1198 858 318 593 1196 2762 2028 1197 608
5731, 858 1198 2028 593 1196 318 608 1193 1387 1617
5737, 2762 318 2858 593 3408 260 2396 3147 1197 2028
5741, 2858 318 260 858 1198 1196 1197 2762 593 2028
5743, 2858 593 608 318 2762 858 2997 1213 1617 2028
5749, 2762 318 260 2858 593 1198 2396 3408 1196 858
5755, 318 2762 260 1198 919 858 912 2028 593 1193
5757, 858 318 260 1198 593 2858 2028 1196 2762 608
5765, 2858 318 858 260 593 2762 1198 1193 1196 608
5773, 2762 1198 2028 593 2858 1197 858 589 457 3147
5777, 260 1198 2762 318 858 1196 593 1197 919 1270
5793, 858 260 1198 608 750 541 2858 1214 1193 912
5795, 260 2762 1196 2858 1197 858 1270 1136 1617 1291
5805, 318 1198 2762 2028 260 593 858 1196 589 457
5811, 2858 318 858 912 2762 1193 2997 1197 593 1148
5821, 2762 318 2858 858 2028 608 260 2396 1198 1193
5825, 912 1148 2858 2997 1193 858 923 919 908 913
5829, 1198 2762 318 1196 858 2028 593 1197 2858 457
5843, 2762 318 3147 3753 260 2028 3408 1197 780 1198
5853, 260 1198 858 1196 593 608 2028 318 750 1214
5857, 608 593 260 1214 1193 2858 318 1219 1198 2762
5867, 2762 318 260 1035 2396 3408 1028 1197 3753 1148
5873, 260 318 1198 1196 2762 2028 2858 858 593 1197
5877, 318 2762 1148 2858 1197 858 912 1193 260 2396
5883, 858 912 608 1193 1252 908 2858 904 1617 924
5889, 2858 858 912 318 1193 593 260 750 1148 1136
5891, 593 2028 858 2858 1198 318 260 589 2762 608
5893, 2858 858 608 318 1193 593 912 2762 1617 750
5907, 2762 318 3408 2858 3147 593 3753 2028 2396 539
5919, 858 318 2762 593 608 260 912 1213 1198 1617
5921, 260 858 912 1198 750 1196 2858 541 919 1136
5933, 750 858 912 904 913 924 1212 608 922 1193
5941, 858 608 2858 318 593 1193 912 1617 2762 908
5943, 260 2762 2028 318 1270 593 858 2858 1197 457
5947, 2028 1198 2762 1196 593 589 2858 1197 858 1270
5957, 2028 593 318 2762 2858 1198 858 1213 589 608
5959, 858 2858 593 260 318 1193 750 2762 1198 912
5963, 260 2762 318 1198 1196 1197 2858 858 912 1148
5965, 1198 260 2028 858 589 593 1196 2762 318 2858
5981, 2762 318 593 2858 260 608 912 2028 1198 1193
5985, 2762 318 2028 3147 260 2858 593 1198 1197 3753
5987, 1198 260 2028 593 2762 318 1196 2858 1240 589
5995, 260 2762 318 1198 2858 1196 593 858 1197 2028
6013, 318 2858 2908 2324 608 2762 2396 1193 2336 593
6031, 858 1198 260 1196 593 2028 608 318 2858 1213
6033, 318 2336 2762 2396 2858 497 2324 838 914 1035
6049, 858 260 1198 750 919 908 923 1196 1197 1136
6059, 318 2762 2858 593 2028 858 608 2396 2324 260
6061, 2858 2762 318 2959 260 593 1197 1196 2706 223
6063, 2762 260 3753 1198 318 593 2028 1580 858 1240
6067, 2762 318 260 1198 2028 593 2858 1196 1197 858
