itemID,visual_f1,visual_f2,visual_f3,visual_f4,visual_f5,visual_f6,visual_f7,title,genres,year,tag
954,0.86027667,0.36127635700000005,0.43846467299999997,0.930634975,0.8772442109999999,0.641780053,0.0,Mr. Smith Goes to Washington (1939),Drama,1939,"['subgenre:political corruption', 'topic:US political corruption', 'boy scouts', 'Frank Capra', 'US Senate', 'USA film registry', 'angry', 'FIGHTING THE SYSTEM', 'humorous', 'passionate', 'POLITICAL CORRUPTION', 'satirical', 'SOCIAL INJUSTICE', 'UNDERDOGS', 'Democratic Fantasy', 'James Stewart', 'James Stewart', 'black and white', 'Claude Rains', 'Edward Arnold', 'Guy Kibbee', 'Jean Arthur', '100 Greatest Movies', 'AFI 100 (Cheers)', 'wonderfully warm and amusing', ""Didn't finish"", 'imdb top 250', 'boy scouts', 'FIGHTING THE SYSTEM', 'Frank Capra', 'James Stewart', 'Jean Arthur', 'political', 'classic', 'AFI #28', 'classic', 'afi', 'drama', 'classic', 'Heartwarming', 'politics', 'Jimmy Stewart puts forth a great performance', 'classic', 'Frank Capra', 'Heartwarming', 'Inspiring', 'black and white', 'corruption', 'imdb top 250', 'politics', 'great cast excellent', 'Politics', 'James Stewart', 'politics', 'AFI 100', 'AFI 100 (Cheers)', 'classic', 'politics', 'USA film registry', 'classic', 'satire', 'AFI 100', 'disturbing', 'FIGHTING THE SYSTEM', 'Heartwarming', 'humorous', 'imdb top 250', 'politics', 'acting', 'based on truth', 'dialogue', 'patriotic', 'pro american', 'script', 'boy scouts', 'Frank Capra', 'political', 'classic', 'James Stewart', 'BD-R', 'emotional', 'Frank Capra', 'Heartwarming', 'James Stewart', 'passionate', ""erlend's DVDs"", 'National Film Registry', 'political', ""Tumey's DVDs""]"
955,0.857029635,0.36104893600000004,0.438512258,0.885096078,0.879260116,0.659077849,0.409884762,Bringing Up Baby (1938),Comedy|Romance,1938,"['AFI top 100 (#97)', 'AFI top 100 laughs (#14)', 'AFI top 100 passions (#51)', 'animal:dog', 'animal:leopard', 'Cary Grant&Katherine Hepburn', 'genre:romantic comedy', 'paleontologist as protagonist', 'plot point:dinosaur skeleton', 'psychiatrist as character', 'related:Bringing Up Baby (1938)', 'setting:golf course (scene)', 'subgenre:screwball farce', 'subgenre:slapstick (mild)', 'Katharine Hepburn', 'Katherine Hepburn', 'Talks too much.', 'classic', 'romantic comedy', 'screwball', 'easygoing', 'humorous', 'irreverent', 'madc', 'OPPOSITES ATTRACT', 'OTHERWISE ENGAGED', 'quirky', 'urbane', 'witty', 'Cary Grant', 'classic', 'Howard Hawkes', 'Katherine Hepburn', 'black and white', 'Cary Grant', 'Katherine Hepburn', 'screwball', 'funny as hell', '100 Greatest Movies', 'wonderfully warm and amusing', 'comedy', 'Katherine Hepburn', 'imdb top 250', 'Cary Grant', 'Katherine Hepburn', 'screwball', 'AFI #97', 'Best Performance:  Cary Grant as Dr. David Huxley', 'AFI 100', 'Emerson must see', 'Howard Hawks', 'AFI #97', 'Cary Grant', 'dialogue driven', 'Katharine Hepburn', 'quirky', 'witty', 'sunny', 'screwball', 'Howard Hawks', 'leopard', 'screwball', 'Favorite', 'Cary Grant', 'Katherine Hepburn', 'witty', 'AFI 100', 'AFI 100 (Laughs)', 'Cary Grant', 'Classic', 'Katherine Hepburn', 'Screwball Comedy', 'BD-R', 'CLV', 'DVD-R', 'Cary Grant', 'comedy', 'Katherine Hepburn', 'romantic comedy', 'witty', 'dialogue driven', 'funny as hell', 'National Film Registry', 'Bibliothek', 'Cary Grant', 'Katharine Hepburn', 'witty', ""Tumey's DVDs""]"
957,0.614235944,0.432708606,0.42346244899999996,0.5209365770000001,0.528371722,0.536334775,0.726079437,"Scarlet Letter, The (1926)",Drama,1926,"['based on a book', 'Nathaniel Hawthorne', 'BD-R']"
959,0.888986857,0.8111078909999999,0.8308238590000001,0.540971691,0.5385964560000001,0.6035708089999999,0.357809394,Of Human Bondage (1934),Drama,1934,"['netflix', 'adapted from:book', 'author:Somerset Maugham', 'bildungsroman', 'kuenstlerroman', 'Subscription', 'bad accents', 'Bette Davis', 'Leslie Howard', 'John Cromwell', 'DVD-Video']"
963,0.8124715140000001,0.8120093,0.8314404190000001,0.8359411940000001,0.806258501,0.615981306,0.453407639,"Inspector General, The (1949)",Musical,1949,"['Danny Kaye', 'Henry Koster', 'Danny Kaye', 'might like']"
967,0.480372222,0.625887664,0.621477229,0.704822345,0.672562021,0.753509743,0.7840856959999999,"Outlaw, The (1943)",Western,1943,"['BD-R', 'DVD-R', 'DVD-RAM']"
968,0.6646052689999999,0.492663105,0.48251491700000004,0.784045937,0.773985351,0.733010547,0.61434255,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,1968,"['black and white', 'classic horror', 'creepy', 'disturbing', 'horror', 'visceral', 'zombie', 'zombies', 'zombies', 'zombies', 'AFI 100 (Thrills)', 'black and white', 'classic horror', 'creepy', 'disturbing', 'George A. Romero', 'gruesome', 'horror', 'influential', 'low budget', 'man vs. beast', 'menacing', 'National Film Registry', 'ominous', 'paranoid', 'Race issues', 'torrential downpour', 'visceral', 'zombie', 'zombies', 'zombie', 'zombies', 'creepy', 'disturbing', 'gruesome', 'menacing', 'ominous', 'paranoid', 'visceral', 'brilliant ending', 'zombies', 'black and white', 'zombies', 'man vs. beast', 'bad stereotypes of women', 'black and white', 'brilliant ending', 'creepy', 'disturbing', 'George A. Romero', 'gruesome', 'ominous', 'paranoid', 'Race issues', 'zombies', 'torrential downpour', 'scared the hell outta me', 'brilliant ending', 'creepy', 'disturbing', 'George A. Romero', 'horror', 'paranoid', 'zombie', 'zombies', 'black and white', 'brilliant ending', 'ominous', 'zombies', 'bad stereotypes of women', 'brilliant ending', 'creepy', 'menacing', 'ominous', 'paranoid', 'visceral', 'zombies', 'disturbing', 'influential', 'disturbing', 'zombies', 'disturbing', 'horror', 'zombies', 'horror', 'zombies', 'George A. Romero', 'zombies', 'zombies', 'My movies', 'horror', 'horror', 'black and white', 'creepy', 'low budget', 'zombies', 'black and white', 'disturbing', 'zombies', 'brilliant ending', 'zombies', 'zombies', 'zombies', 'AFI 100 (Thrills)', 'brilliant ending', 'horror', 'zombies', 'zombies', 'bad stereotypes of women', 'brilliant ending', 'creepy', 'disturbing', 'George A. Romero', 'gruesome', 'horror', 'man vs. beast', 'menacing', 'ominous', 'paranoid', 'Race issues', 'scared the hell outta me', 'visceral', 'zombie', 'zombies', 'disturbing', '2009 reissue in Stereoscopic 3-D', 'BD-R', 'CLV', 'DVD-Video', 'brilliant ending', 'Race issues', 'zombies', 'horror', 'zombies', 'brilliant ending', 'disturbing', 'zombies', 'National Film Registry', 'romero original', 'George A. Romero', 'Race issues']"
970,0.8026717459999999,0.49828909299999996,0.48342613700000003,0.7326663309999999,0.746515845,0.714348733,0.47281234200000005,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,1953,"['John Huston', 'crime', 'BD-R']"
971,0.8160079440000001,0.5048150920000001,0.488570485,0.668495567,0.703184822,0.708433141,0.47709199799999996,Cat on a Hot Tin Roof (1958),Drama,1958,"['?author:Tennessee Williams', 'classic', 'Tennesse Williams', 'talky', 'Tennesse Williams', 'Elizabeth Taylor', 'Paul Newman', 'alcoholism', 'based on a play', 'Elizabeth Taylor', 'emotional', 'family', 'family relationships', 'father-son relationship', 'Paul Newman', 'Tennessee Williams', 'addiction', 'classic', 'drinking', 'emotional', 'old', 'Best of Rotten Tomatoes: All Time', 'Richard Brooks', '?author:Tennessee Williams', 'Elisabeth Taylor', 'family', 'classic', 'Tennessee Williams', 'classic', 'Elisabeth Taylor', 'Paul Newman', 'addiction', 'alcoholism', 'based on a play', 'drinking', 'Tennessee Williams', 'talky', 'Tennessee Williams', 'Tennessee Williams', 'Paul Newman', 'BD-R', 'Classic', 'Elizabeth Taylor', 'old', 'Paul newman', 'talky', 'Bibliothek', 'classic', 'old']"
973,0.818116939,0.530114926,0.5345204889999999,0.853597775,0.816275567,0.7333164809999999,0.504994278,Meet John Doe (1941),Comedy|Drama,1941,"['class issues', 'journalism', 'pro american', 'Frank Capra', 'journalism', 'AFI 100 (Cheers)', 'acting', 'funny', 'patriotic', 'pro american', 'thought provoking', 'witty', 'acting', 'anti-fascism', 'Christianity', 'patriotic', 'thought provoking', 'BD-R', 'anti-fascism', 'Barbara Stanwyck', 'Christianity', 'class issues', 'Frank Capra', 'Gary Cooper', 'journalism']"
987,0.765073965,0.448716634,0.460005777,0.37121930799999997,0.42071323200000005,0.715569131,0.46337735,Bliss (1997),Drama|Romance,1997,"['entirely dialogue', 'entirely dialogue', 'nude black women', 'nudity (topless)']"
990,0.551108401,0.656455484,0.696229008,0.830528783,0.8283910729999999,0.7086819320000001,0.685742162,Maximum Risk (1996),Action|Adventure|Thriller,1996,"['action', 'asiaten in hollywood', 'Jean-Claude Van Damme', 'ringo lam', ""Can't remember"", 'Jean-Claude Van Damme', 'Jean-Claude Van Damme', 'Ringo Lam', 'nudity', 'multiple roles', 'nudity (topless)', 'revenge']"
991,0.574083777,0.444521134,0.45586471100000003,0.670599567,0.6432235239999999,0.642876465,0.7017603179999999,Michael Collins (1996),Drama,1996,"['irish accent', 'Ireland', 'biography', 'Neil Jordan', 'historical', 'Ireland', 'Julia Roberts', 'biography', 'Ireland', 'historical', 'Ireland', 'Julia Roberts', 'irish', 'CLV', 'Ireland', 'historical', 'Alan Rickman']"
993,0.591298866,0.485147338,0.519252383,0.391822677,0.398593971,0.630799251,0.7041966340000001,Infinity (1996),Drama,1996,"['Matthew Broderick', 'directorial debut', 'genius', 'nuclear war', 'physics', 'science', 'true story', 'World War II', 'genius', 'Patricia Arquette', 'physics', 'science', 'true story', 'Matthew Broderick', 'Patricia Arquette', 'science']"
994,0.73256127,0.5158987979999999,0.53594946,0.565191503,0.606036491,0.665438587,0.552325076,Big Night (1996),Comedy|Drama,1996,"['italian', 'Isabella Rossellini', 'Tony Shalub', 'brothers', 'food', 'immigrant', 'italian', 'restaurant', 'Stanley Tucci', 'Isabella Rossellini', 'Ian Holm', 'immigrants', 'food', 'food', 'italian', 'new jersey', '1950s', 'Allison Janney', 'brothers', 'Campbell Scott', 'cooking', 'failing business', 'food', 'Ian Holm', 'immigrants', 'Isabella Rossellini', 'italian', 'kitchen', 'Liev Schreiber', 'Minnie Driver', 'new jersey', 'R', 'R:language', 'restaurant', 'Stanley Tucci', 'Tony Shalhoub', 'NO_FA_GANES', 'Campbell Scott', 'charming', 'cooking', 'family dynamics', 'food', 'great soundtrack', 'immigrants', 'food', 'immigrant', 'Italian', 'food', 'immigrants', 'italian', 'restaurant', 'siblings', 'chelsea pier', 'ian holm', 'italian cooking', 'italian music', 'italians', 'keystone', 'new jersey', 'timpano', 'food', 'great soundtrack', 'immigrants', 'restaurant', 'siblings', 'food', 'cooking', 'food', 'new jersey', 'restaurant', 'Stanley Tucci', 'Tony Shalhoub', 'food', 'brothers', 'food', 'italian cooking', 'kitchen', 'Liev Schreiber', 'Minnie Driver', 'BD-R', 'CLV', '1950s', 'brothers', 'failing business', 'food', 'italian', 'kitchen', 'restaurant']"
996,0.475981238,0.488394647,0.46246922100000004,0.538485515,0.540706087,0.6637758579999999,0.80902596,Last Man Standing (1996),Action|Crime|Drama|Thriller,1996,"['Bruce Willis', 'action', 'Bruce Willis', 'Christopher Walken', 'killer', 'shooting', 'Akira Kurosawa', 'remake', 'Nudity (Rear)', 'Nudity (Topless - Brief)', ""Can't remember"", 'Bruce Willis', 'Christopher Walken', 'gangs', '1', 'action', 'CLV', ""memasa's movies""]"
1003,0.668522206,0.755119966,0.760702487,0.56703978,0.582850939,0.734573885,0.634150184,Extreme Measures (1996),Drama|Thriller,1996,"['ethical', 'Gene Hackman', 'ethical', 'CLV']"
1004,0.57501266,0.586903072,0.601264182,0.663743624,0.680273032,0.573311244,0.69367703,"Glimmer Man, The (1996)",Action|Thriller,1996,"['Stephen Tobolowsky', 'Steven Seagal', 'John Gray']"
1005,0.60350653,0.7276121720000001,0.7559789990000001,0.6284724660000001,0.632781146,0.769963665,0.88160359,D3: The Mighty Ducks (1996),Children|Comedy,1996,"['sport:ice hockey', 'David Selby', 'Emilio Estevez', 'Heidi Kling', 'Jeffrey Nordling', 'Joshua Jackson', 'hockey', 'sport:ice hockey', 'sports', 'Underdog', 'Robert Lieberman', 'sport:ice hockey', 'hockey']"
1006,0.691319613,0.6562375420000001,0.6525672220000001,0.571376232,0.589402379,0.765125718,0.634150184,"Chamber, The (1996)",Drama,1996,"['adapted from:book', 'author:John Grisham', 'courtroom drama', 'murder', 'racism', 'John Grisham', ""Can't remember"", 'Gene Hackman', 'anti-Semitism', 'based on a book', 'courtroom', 'John Grisham', 'Ku Klux Klan', 'Mississippi', 'death penalty', 'John Grisham', 'author:John Grisham', 'CLV']"
1007,0.618818935,0.66166756,0.652323978,0.662446556,0.659177751,0.806258501,0.495644951,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,1975,"['Disney studios', 'don knotts', 'Disney', 'acting', 'dialogue', 'funny', 'over the top', 'script', 'silly', 'BD-R']"
1008,0.740487068,0.662902985,0.653336488,0.76994633,0.735634041,0.794605285,0.568045799,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,1955,"['Biography', 'History', 'Norman Foster', 'BD-R']"
1009,0.7409410940000001,0.6680750089999999,0.659721896,0.635123058,0.603867756,0.762642849,0.5416259529999999,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,1975,"['Disney studios', 'telepathy', 'aliens', 'aliens', 'disney', 'Betamax', 'animal:cat', 'ESP', 'Ray Milland', 'superstitious hicks', 'telekinesis', 'UFO']"
1010,0.6807462209999999,0.652804986,0.652653725,0.735606203,0.707167564,0.788238201,0.635322464,"Love Bug, The (1969)",Children|Comedy,1969,"['Disney studios', 'Herbie The Love Bug (series)', 'Buddy Hackett', 'David Tomlinson', 'Dean Jones', 'Joe Flynn', 'Michelle Lee', 'race', 'volkswagen', 'cars', 'dvd', 'cars', 'Disney', 'volkswagen', 'cars', 'racing', 'Disney', 'race', 'beetle']"
1012,0.7762925540000001,0.652653725,0.652771726,0.587317303,0.57669251,0.789750712,0.46337735,Old Yeller (1957),Children|Drama,1957,"['animal:dog', 'tear jerker', 'dog', 'Beverly Washburn', 'Chuck Connors', 'Dorothy McGuire', 'Fess Parker', 'Jeff York', 'way way too sad', 'tear jerker', 'Surprise Octopus', 'classic', 'Robert Stevenson', 'Animals die :(', 'dogs', 'dog', 'tear jerker', 'reviewed']"
1013,0.578710363,0.6190475089999999,0.63401596,0.6935446409999999,0.673623183,0.805741991,0.7311777890000001,"Parent Trap, The (1961)",Children|Comedy|Romance,1961,"['twins/inter-related lives?', 'twins separated at birth', 'summer camp', 'twins', 'Brian Keith', 'Hayley Mills', ""Maureen O'Hara"", 'Brian Keith', 'Classic', 'Hayley Mills', ""Maureen O'Hara"", 'Summer Camp', 'movie to see', ""Can't remember"", 'twins separated at birth', 'acting', 'David Swift', 'The original is soooo much better than the later version. Tells you what it is like to feel good.', 'remade', 'twins', 'acting', 'cute', 'funny', 'story', 'witty', 'okay']"
1014,0.729238748,0.65809982,0.647071466,0.758664715,0.7058942770000001,0.807216997,0.520789476,Pollyanna (1960),Children|Comedy|Drama,1960,"['Disney studios', 'small town', 'Hayley Mills', 'Jane Wyman', 'Karl Malden', 'Nancy Olson', 'Richard Egan', 'Hayley Mills', 'Disney', 'David Swift', 'directorial debut', 'Disney', 'Betamax', 'based on a book']"
1015,0.5178167889999999,0.753691965,0.7286396959999999,0.840303406,0.823372995,0.8373534690000001,0.7099347779999999,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,1993,"['family', 'family', 'family', 'family', 'animals', 'family', 'feel-good', 'nostalgic', 'family', 'family', 'nostalgic', 'family', 'family', 'family', 'Duwayne Dunham', 'Michael J. Fox', 'family', 'family', 'family', 'family', 'cats', 'dogs', 'soundtrack', 'tears', 'family', 'family', 'feel-good', 'nostalgic', 'family', 'family', 'family', 'animal movie', 'animals', 'family', 'family', 'family', 'family', 'family']"
1017,0.970712137,0.751496194,0.730893494,0.715795285,0.725223252,0.814553023,0.47709199799999996,Swiss Family Robinson (1960),Adventure|Children,1960,"['Disney studios', 'deserted island', 'stranded', 'Disney', 'childhood memories', 'switching places', 'classic', 'nostalgic', 'family', 'shipwreck', 'stranded', 'Ken Annakin', 'based on a book', 'island', 'shipwreck', 'stranded', 'deserted island', 'favorite', 'tree house', 'island', 'James MacArthur', 'shipwreck']"
1018,0.759566977,0.723472848,0.7199463709999999,0.8006808329999999,0.796545458,0.792825173,0.540121815,That Darn Cat! (1965),Children|Comedy|Mystery,1965,"['Family', 'Disney', 'Hayley Mills', 'animal:cat']"
1019,0.5979863470000001,0.768696438,0.7324090059999999,0.8045603990000001,0.8163121170000001,0.780201252,0.658923367,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,1954,"['adapted from:book', 'author:Jules Verne', 'setting:submarine', 'adapted from:book', 'sea monster', 'Jules Verne', 'Book', 'Richard Fleischer', 'based on a book', 'Jules Verne', 'submarine', 'DVD-R', 'VHS', 'James Mason', 'Jules Verne', 'monster:giant cephalopod', 'sea monster', 'submarine', 'based on a book', 'submarine']"
1020,0.675222908,0.7236492370000001,0.710866421,0.6897045740000001,0.67766618,0.7561404759999999,0.651157788,Cool Runnings (1993),Comedy,1993,"['sport:bobsledding', 'bobsled', 'Jamaica', 'Olympics', 'sports', 'feel-good', 'funny', 'inspirational', 'Olympics', 'sport:bobsledding', 'underdogs', 'uplifting', 'confrontational', 'John Candy', 'montage', 'Surprise Octopus', 'seen more than once', 'Jon Turteltaub', 'jamaica', 'bobsled', 'comedy', 'inspirational', 'Jamaica', 'John Candy', 'Olympics', 'quotable', 'seen more than once', 'sports', 'underdogs', 'Olympics', 'Caribbean', 'inspirational', 'Jamaica', 'Latin America', 'Olympics', 'sports', 'underdogs', 'John Candy', 'bobsled', 'Olympics', 'comedy', 'family fun', 'funny', 'inspirational', 'feel good movie', 'CLV', 'feel good movie', 'quotable']"
1021,0.634268573,0.701625065,0.673060122,0.879398866,0.876533323,0.8056951309999999,0.68863956,Angels in the Outfield (1994),Children|Comedy,1994,"['sport:baseball?', 'baseball', 'Christopher Lloyd', 'William Dear', 'CLV']"
1022,0.712467326,0.713681993,0.6759474679999999,0.656050488,0.702095403,0.8627049090000001,0.679140117,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,1950,"['Disney animated feature', 'subgenre:fairy tale', 'Disney', 'fairy tale', 'fairy-tale', 'Disney', 'Civil War', 'children cartoon', 'Animated', 'Disney animated feature', 'fairy tale', ""Can't remember"", '2D animation', 'Animated', 'animation', 'children cartoon', 'Disney', 'fairy-tale', 'prince', 'Wilfred Jackson', 'enchanting. loved it!', 'Clyde Geronimi', 'Hamilton Luske', 'Wilfred Jackson', 'outdated', 'Bearable Disney', 'fairy tale', '2D animation', 'fairy tale', 'Disney', 'fairy tale', '2D animation', 'Disney', 'fairy tale', 'royalty', 'Disney', 'own', 'characters', 'children cartoon', 'fairy tale', 'fairy-tale', 'prince', 'royalty', '2D animation', 'animated', 'children cartoon', 'fairy tale', 'animated', 'animation', 'music', 'romantic', 'sweet', '2D animation', 'animation', 'Disney', 'prince', 'romantic', 'BD-Video', 'CLV', 'fairy tale', 'animated', 'reviewed', 'enchanting. loved it!', 'fairy tale', 'own', 'fairy tale', 'library vhs', 'Disney', ""Tumey's VHS""]"
1023,0.47663937,0.659702091,0.64510693,0.699176065,0.7225468909999999,0.73366754,0.6471142129999999,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,1968,"['adapted from:book', 'Disney animated feature', 'series:Pooh', 'Disney', 'cartoon', 'Disney animated feature', 'Rain', 'Wolfgang Reitherman', '2D animation', 'cartoon', 'short film', 'Disney', 'Pooh', 'Wolfgang Reitherman', 'Pooh', 'animation', 'characters', 'cute', 'fun', 'innocent', 'music', 'simple', 'sweet', 'cartoon', 'To See', 'adapted from:book', 'Disney', 'G']"
1025,0.624771494,0.690181055,0.720295008,0.721702535,0.7098753059999999,0.86853146,0.649378331,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,1963,"['Arthurian legend', 'Disney animated feature', 'ENJOYABLE', 'animation', 'Merlin', 'swords', 'Arthurian legend', 'magic', 'swords', 'Cartoon', 'Disney', 'Disney', ""Can't remember"", 'Cartoon', 'children', 'classic', 'Disney', 'Disney animated feature', 'historical', 'King Arthur', 'magic', 'Merlin', 'musical', 'witch', 'library', 'animated', 'animation', 'Cartoon', 'classic', 'Disney', 'Disney animated feature', 'fantasy', 'historical', 'King Arthur', 'magic', 'Merlin', 'Disney', 'King Arthur', 'children', 'King Arthur', 'Merlin', 'Wolfgang Reitherman', 'Disney', 'animation', 'fantasy', '(s)vcd', 'animated', 'animation', 'Cartoon', 'children', 'Disney', 'fantasy', 'King Arthur', 'musical', '2D animation', 'Disney', 'King Arthur', 'magic', 'royalty', 'Disney', 'King Arthur', 'Cartoon', 'children', 'classic', 'Disney', 'King Arthur', 'magic', 'classic', 'Disney', 'Wolfgang Reitherman', 'animation', 'characters', 'cute', 'funny', 'music', 'classic', 'Betamax', 'CLV', 'library', 'Arthurian legend', 'King Arthur', 'magic', 'musical', '2D animation', 'animated', 'animation', 'fantasy', 'funny', 'magic', 'Disney']"
1027,0.5026357379999999,0.698164853,0.7001783559999999,0.725548477,0.72775632,0.813847979,0.776729388,Robin Hood: Prince of Thieves (1991),Adventure|Drama,1991,"['medieval', 'Christian Slater', 'Kevin Costner', 'Robin Hood', 'atmospheric', 'passionate', 'rousing', 'slick', 'upbeat', 'David Barrass', 'Del Synnott', 'Hannah Cresswell', 'Keira Knightley', 'Malcolm McDowell', 'Stuart Wilson', 'adventure', 'romance', 'Alan Rickman', 'funny', 'Kevin Costner', 'upbeat', 'Alan Rickman', 'funny', 'Kevin Costner', 'Morgan Freeman', 'Kevin Costner', 'Alan Rickman', 'comedy', 'Morgan Freeman', 'Alan Rickman', 'Christian Slater', 'legend', 'Morgan Freeman', 'Robin Hood', 'sword fight', 'Robin Hood', 'crusades', 'Maid Marrion', 'Robin Hood', 'Sheriff of Nottingham', 'medieval', 'medieval', 'Kevin Costner', 'Divx1', 'blindness', 'Crusades', 'England', 'forest', 'medieval', 'royalty', 'sword fight', 'Alan Rickman', 'atmospheric', 'catapult', 'Christian Slater', 'crusades', 'Kevin Costner', 'medieval', 'Morgan Freeman', 'passionate', 'Robin Hood', 'rousing', 'Sheriff of Nottingham', 'SHERIFFS AND OUTLAWS', 'sword fight', 'upbeat', 'witch', 'BD-Video', 'CLV', 'Kevin Costner', 'blind', 'forced marriage', 'forest', 'fortune-telling', 'freedom', 'Golden Raspberry (Worst Actor)', 'islam', 'outlaw', 'sheriff', 'SHERIFFS AND OUTLAWS', 'sword fight', 'thieves', 'witch', 'funny', 'good', 'Alan Rickman', 'historical', 'Kevin Costner', 'Morgan Freeman', 'sword fight']"
1028,0.7970970629999999,0.6991511220000001,0.700112669,0.869119691,0.83631347,0.794864762,0.576708745,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,1964,"['Disney', 'Julie Andrews', 'musical', 'adapted from:book', 'animation & live action interact (scene)', 'author:P.L. Travers', 'comedy of manners', 'Disney studios', 'magical nanny', 'multiple roles', 'Julie Andrews', 'musical', 'villain nonexistent or not needed for good story', 'Julie Andrews', 'Dick Van Dyke', 'magic', 'musical', 'martial arts', 'classic', 'childhood', 'David Tomlinson', 'Dick Van Dyke', 'Julie Andrews', 'magic', 'touching', 'classic', 'Dick Van Dyke', 'Julie Andrews', 'London', 'musical', 'Oscar (Best Actress)', 'David Tomlinson', 'Dick Van Dyke', 'Glynis Johns', 'Dick Van Dyke', 'Julie Andrews', 'musical', 'surreal', 'villain nonexistent or not needed for good story', ""Can't remember"", 'Dick Van Dyke', 'dreamlike', 'surreal', 'Dick van Dyke', 'Disney', 'Julie Andrews', 'musical', 'animation & live action interact (scene)', 'Dick Van Dyke', 'Julie Andrews', 'magic', 'Oscar (Best Actress)', 'Disney', 'Oscar (Best Actress)', 'martial arts', 'magic', 'martial arts', 'surreal', 'childhood', 'classic', 'musical', 'classic', 'comedy of manners', 'Disney', 'Disney studios', 'Julie Andrews', 'multiple roles', 'musical', 'villain nonexistent or not needed for good story', 'childhood', 'Classic', ""Can't remember"", 'catchy score', 'childhood', 'classic', 'Dick Van Dyke', 'Julie Andrews', 'musical', 'surreal', 'villain nonexistent or not needed for good story', 'Best of Rotten Tomatoes: All Time', 'Robert Stevenson', 'animation', 'Oscar (Best Actress)', 'surreal', 'Bearable Disney', 'comedy of manners', 'musical', 'villain nonexistent or not needed for good story', 'Dick Van Dyke', 'Julie Andrews', 'nanny', 'dvd', 'Disney', 'supercalifragilisticexpialidocious', 'acting debut', 'based on a book', 'Disney', 'magic', 'multiple roles', 'nanny', 'villain nonexistent or not needed for good story', 'children', 'Disney', 'nanny', 'Oscar (Best Actress)', 'delights', 'animation', 'cute', 'funny', 'live action', 'musical', 'witty', '55 movies every kid should see--Entertainment Weekly', 'BD-Video', 'Betamax', 'reviewed', 'Based on a Book', 'Dick Van Dyke', 'Julie Andrews', 'must like musicals', 'well done', 'Dick Van Dyke', 'Julie Andrews', 'surreal']"
1029,0.629400878,0.799757797,0.781907785,0.7741264609999999,0.775437534,0.75812482,0.608287158,Dumbo (1941),Animation|Children|Drama|Musical,1941,"['circus', 'Disney animated feature', 'mother-son relationship', 'orphaned cartoon character', 'subgenre:fable', 'animals', 'Disney', 'bullying', 'power of belief', 'Dumb', 'children cartoon', 'mother-son relationship', 'power of belief', 'talking animals', 'Animated Classic', 'sad. again with the dying animated animals', ""Can't remember"", 'Disney', 'elephants', 'social exclusion', 'Disney', 'animals', 'circus', 'Disney', 'disturbing clown content', 'elephants', 'mother-son relationship', 'sad. again with the dying animated animals', 'talking animals', 'Ben Sharpsteen', 'Bill Roberts', 'Jack Kinney', 'John Elliotte', 'Norman Ferguson', 'Samuel Armstrong', 'Wilfred Jackson', 'friendship', 'overcoming fears', 'social exclusion', 'dvd-r', 'Betamax', 'mother-son relationship', 'sad. again with the dying animated animals', 'talking animals', 'animals', 'animation', 'Betamax', 'children cartoon', 'disturbing clown content', 'elephants', 'musical', 'orphaned cartoon character', 'Oscar (Best Music - Original Score)', 'sad. again with the dying animated animals', 'subgenre:fable', 'talking animals', 'Disney', 'elephants', 'circus', 'Disney', 'animals', 'Disney', 'mother-son relationship', 'sad. again with the dying animated animals', 'animated', 'cartoon', 'animation', 'cute', 'sweet', 'disturbing clown content', 'animation', 'BD-Video', 'Betamax', 'CLV', 'DVD-Video', 'bullying', 'circus', 'cute', 'elephants', 'hallucination', 'mother-son relationship', 'animated', 'musical', 'Disney', 'bullying', 'evil humans', 'friendship', 'mother-son relationship', 'overcoming fears', 'power of belief', 'sweet', 'drunk hallucination']"
1030,0.680926666,0.660365224,0.6877961890000001,0.8174035909999999,0.789407588,0.716136999,0.603710361,Pete's Dragon (1977),Adventure|Animation|Children|Musical,1977,"['animation & live action interact', 'Disney animated feature', 'dragon', 'classic', 'dragons', 'Helen Reddy II', 'Jim Dale', 'Mickey Rooney', 'Red Buttons', 'Sean Marshall', 'Animation', 'Disney', 'Animation', 'animation & live action interact', 'boring', 'classic', 'Disney', 'dragons', 'live action/animation', 'musical', 'singing', 'Disney', 'dragon', 'live action/animation', 'musical', 'cartoon-reality crossover', 'dragons', 'buy', 'Disney', 'dragons', 'Disney', 'Disney', 'drinking', 'fun', 'Helen Reddy', 'kids and family', 'live action/animation', 'Mickey Rooney', 'musical', 'Red Buttons', 'singing', 'acting', 'action', 'characters', 'fun', 'funny', 'music', 'BD-R', 'BD-Video', 'Betamax', 'animation & live action interact', 'dragons']"
